term_id,term_str,tfidf_sum,n
15492,moneys,0.0004401177052564838,1
15493,monger,0.0004115936366390251,2
15494,mongrel,0.0013019820400653618,2
15495,mongrels,0.0005915348236882895,1
15496,monica,0.0008730773623326809,3
15497,monied,0.00097742878592271,1
15498,moniteur,0.00037183108722341765,3
15499,monitor,0.0018791958110065206,3
15500,monk,0.015172529874041541,105
15501,monkey,0.0015827056322976888,3
15502,monkish,0.0010059941114172709,3
15503,monks,0.01098257466510496,70
15504,monogram,0.0005260683040121094,2
15505,monograph,0.002321879615973615,6
15506,monographs,0.0008429172201614757,1
15507,monoliths,0.0009017818496471943,1
15508,monomaniac,0.0003001257911009831,1
15509,monosyllable,0.0004902641270069344,2
15510,monosyllables,0.000718519065708162,2
15511,monotone,0.0016108240795556037,2
15512,monotonous,0.0031675019514846806,8
15513,monotony,0.001810520158938859,6
15514,monroe,0.00035833929027605574,1
15515,mons,0.023965414503038324,74
15516,monsieur,0.026580014357080985,148
15517,monster,0.01490325726318621,72
15518,monsters,0.0027724601868798987,7
15519,monstrosities,0.00040648222916110757,1
15520,monstrous,0.008211090430230578,33
15521,mont,0.007791723891183676,12
15522,montagu,0.005392528466641509,13
15523,montague,0.0002500648810461076,1
15524,montalègre,0.000732714237589911,1
15525,montana,0.00030689084629669314,1
15526,montani,0.0003613892063358202,2
15527,montanvert,0.002121210819915246,2
15528,montemayors,0.0002664486256455973,1
15529,montesinos,0.0007892224744250223,5
15530,month,0.015780669407188315,87
15531,monthly,0.00024064841290296886,1
15532,months,0.02123548628215207,156
15533,montigny,0.0012584477453047081,3
15534,montmartre,0.0001806946031679101,1
15535,montoni,0.11925970246809892,820
15536,montonis,0.016259269570212263,99
15537,montpellier,0.0016748504385075873,2
15538,montpensier,0.0006092290803307164,1
15539,monument,0.005015810193596516,14
15540,monumental,0.0009041816823861912,2
15541,monuments,0.0009989433607504783,2
15542,mood,0.007230160128277317,28
15543,moodily,0.00034014256324778086,1
15544,moods,0.003184051592409205,13
15545,moody,0.0006872923150264567,3
15546,moon,0.026368272708314797,204
15547,moonbeam,0.0011937223412553828,2
15548,moonbeams,0.0018688567161269452,10
15549,moonless,0.000269748032553021,1
15550,moonlight,0.011341869306966788,51
15551,moonlit,0.0014595756015969713,3
15552,moonrise,0.00042032717757045396,1
15553,moons,0.0013415391416592758,6
15554,moonshine,0.0027782179080560023,10
15555,moonstone,0.0409565181025307,172
15556,moonstones,0.0006563138533717334,1
15557,moony,0.0011070705793886691,2
15558,moor,0.05201267769336411,170
15559,moored,0.00016091662245117588,1
15560,moorish,0.0005910043722406751,2
15561,moorland,0.003908722198526476,10
15562,moorlands,0.001295990676833888,2
15563,moors,0.0009893102670887185,3
15564,moosier,0.002777328135609652,4
15565,mop,0.001921127283987658,2
15566,moped,0.00033207184230115404,1
15567,moping,0.0006086370209717944,1
15568,mopping,0.0008436903849727235,2
15569,moral,0.01083488988569768,37
15570,morale,0.0003473585660454667,1
15571,moralise,0.00033207184230115404,1
15572,morality,0.0016889165982410129,4
15573,moralized,0.0010394813188049402,1
15574,moralizing,0.002499087381967299,4
15575,morally,0.003349749150248774,12
15576,morals,0.0017582173182904962,7
15577,moran,0.002905916646570332,13
15578,morano,0.02614083104818959,144
15579,moranos,0.0032905060988714457,15
15580,morass,0.0016440554890077106,3
15581,morbid,0.002718430343912926,7
15582,morbidly,0.00099162790945309,3
15583,morcar,0.0006359862854328272,2
15584,morcars,0.0006359862854328272,2
15585,mordecai,0.0052737883997509725,9
15586,more,0.0018619300552519947,3100
15587,moreau,0.0001806946031679101,1
15588,moren,0.0012578814950048767,2
15589,morena,0.00035263935505629304,1
15590,moreover,0.007185091136872633,25
15591,morgue,0.0021941842817896247,16
15592,morituri,0.0013468548270537128,1
15593,moritz,0.005026785777497627,7
15594,morland,0.05253465198730205,127
15595,morlands,0.015714235756039772,29
15596,mormon,0.008456777148470037,11
15597,mormonism,0.001007297940619182,1
15598,mormons,0.006084952637803396,10
15599,morn,0.0022336438996523747,9
15600,mornin,0.0018099912166778067,5
15601,morning,0.019321053505579083,877
15602,mornings,0.006668405419531387,19
15603,morocco,0.0011479388552418112,3
15604,morose,0.002023294750211431,7
15605,morpheus,0.0003961337726628567,1
15606,morphia,0.0006689525404806254,2
15607,morphine,0.0008429172201614757,1
15608,morris,0.01607411209432239,77
15609,morriss,0.001097382136680316,3
15610,morrow,0.01768866877971195,158
15611,morrows,0.0009764364766280595,3
15612,mors,0.00040648222916110757,1
15613,morsel,0.003411973459337613,10
15614,morsels,0.0005588110591835615,1
15615,morstan,0.026719896459883773,60
15616,morstans,0.007006699675137271,10
15617,mortal,0.01247085064794818,73
15618,mortality,0.0014912191239947804,7
15619,mortally,0.003877692233802384,9
15620,mortals,0.002774363187089548,13
15621,mortar,0.0011847077009426769,4
15622,mortem,0.004077315609752761,10
15623,mortgage,0.0002532244999817958,1
15624,mortification,0.006120966490632912,21
15625,mortifications,0.0011522314185599786,3
15626,mortified,0.002672542476681935,8
15627,mortify,0.000850034552232175,3
15628,mortifying,0.0029595305838615014,9
15629,mortimer,0.03553794844338769,87
15630,mortimers,0.0025670939305759786,5
15631,mortis,0.000793271050766278,1
15632,mortmain,0.00044559764822481426,1
15633,mortuary,0.0011910464171406225,3
15634,mortuorum,0.0003473585660454667,1
15635,mosaic,0.0005138769186297243,1
15636,moscow,0.0008213606486294773,1
15637,mosquitoes,0.00024064841290296886,1
15638,moss,0.0076087850488095275,25
15639,mossy,0.0006201678157423205,2
15640,most,0.015122769987512186,1125
15641,mostly,0.005006975823334732,18
15642,motes,0.000426626358705706,1
15643,moth,0.0025505905383137887,8
15644,mother,0.0336587117954817,419
15645,motherless,0.0005913951790179193,1
15646,motherly,0.0005915348236882895,1
15647,mothers,0.018062356433933457,134
15648,moths,0.0011476071160478798,3
15649,motion,0.010148166411374693,56
15650,motioned,0.006163090707464558,26
15651,motioning,0.001022698967808561,3
15652,motionless,0.00748582937339023,33
15653,motionlessness,0.0008129644583222151,2
15654,motions,0.00396016545265758,14
15655,motive,0.011813513442308885,95
15656,motives,0.008827685101562146,43
15657,motley,0.0009620391621812235,1
15658,motor,0.0036098485608825597,9
15659,motoring,0.0007813942539987229,1
15660,motors,0.0006037960902193073,1
15661,motteville,0.002244561032903753,7
15662,mottevilles,0.00018710508464559757,1
15663,mottled,0.003108647606931787,7
15664,motto,0.000759819234327039,2
15665,mouch,0.0007607500693349243,1
15666,mould,0.0037045185745319606,13
15667,moulded,0.0020020346719967054,5
15668,mouldered,0.0005138769186297243,1
15669,mouldering,0.0018765234118865637,11
15670,moulding,0.0023014612795792568,3
15671,mouldy,0.0008877151244329666,3
15672,moulton,0.0012275633851867725,4
15673,mound,0.0003533111895175231,2
15674,mount,0.004718632424835473,16
15675,mountain,0.017193295028712502,92
15676,mountaineer,0.0013349886222498856,3
15677,mountaineers,0.0014988094554857511,3
15678,mountainous,0.0008171856405175744,4
15679,mountains,0.03739169904583787,249
15680,mountebank,0.00012280748950046108,1
15681,mounted,0.00833594670151798,32
15682,mounting,0.0006743164942556498,2
15683,mourn,0.004225831680086262,13
15684,mourned,0.0014344904216536095,5
15685,mourner,0.004161797612264245,8
15686,mourners,0.0011811618918343226,3
15687,mournful,0.00921035414504662,49
15688,mournfully,0.00462014101333613,24
15689,mourning,0.0066661553032418405,22
15690,mourns,0.00020100697892320516,1
15691,mouse,0.0016875280283494437,4
15692,mousseline,0.000269748032553021,1
15693,moustache,0.003302684858334766,11
15694,moustached,0.00029102578744422694,1
15695,moustaches,0.00043514851108561854,1
15696,moustachios,0.0008125689193382762,1
15697,mouth,0.014153434254908507,129
15698,mouthed,0.002472161768031187,6
15699,mouthful,0.000594200658994285,1
15700,mouthfuls,0.0008169386194361503,2
15701,mouths,0.0016708019159828974,7
15702,movable,0.0006636742731230019,2
15703,movd,0.00018710508464559757,1
15704,move,0.014745058409593299,125
15705,moveable,0.0010292317084305282,1
15706,moved,0.017673639271271736,187
15707,movement,0.00997527035734363,64
15708,movements,0.004843996369532461,20
15709,moves,0.0021201289633828503,8
15710,movies,0.0025013978814976594,2
15711,moving,0.012122308339113966,83
15712,mow,0.00025709667265187865,1
15713,mp,0.0005165257687257538,1
15714,mr,0.14456974338920506,2860
15715,mrcs,0.003315152154812403,3
15716,mrrning,0.000300955067073511,1
15717,mrs,0.0958374818628641,884
15718,ms,0.001309014840746494,4
15719,mss,0.0002478873914822784,2
15720,much,0.013205876722442746,1775
15721,mud,0.006281326526205028,23
15722,muddle,0.00030863003305653635,1
15723,muddled,0.0010218390751879835,2
15724,muddy,0.0029402885107489896,4
15725,muff,0.0017792565716973512,3
15726,muffled,0.004825100498104945,13
15727,mug,0.0007413879781947043,1
15728,muhammad,0.0013512135805393234,1
15729,muhammadan,0.0013512135805393234,1
15730,mulberry,0.0024891044355019954,7
15731,mule,0.004087340907564503,11
15732,mules,0.008644520519349361,33
15733,muleteer,0.007371669705106749,17
15734,muleteers,0.000247007491453353,1
15735,mulgrave,0.0007405852187948175,2
15736,mull,0.0006359862854328272,1
15737,mulled,0.00030146209125389963,1
15738,muller,0.0008962969510983563,1
15739,mullioned,0.001336186277835373,3
15740,multifarious,0.00113303933890543,1
15741,multiform,0.0001806946031679101,1
15742,multiple,0.0001239436957411392,1
15743,multiplication,0.0001239436957411392,1
15744,multiplicity,0.0016286339772220147,2
15745,multiplied,0.0007263137940028867,4
15746,multiply,0.0005781099161237715,3
15747,multiplying,0.0008939693809020489,3
15748,multitude,0.006661791407417774,29
15749,multitudes,0.0008700053561292141,3
15750,multitudinous,0.0006164246993897406,1
15751,mumble,0.0003112374181041006,1
15752,mumbled,0.0024787607810408028,8
15753,mumbling,0.0004933887364441032,2
15754,mummer,0.0030876951252915845,3
15755,mummy,0.0012037044441295943,3
15756,munched,0.0015335335680613897,2
15757,mundane,0.00043880714281308567,1
15758,munich,0.0012966397110694603,9
15759,munifi,0.0010719512102353042,1
15760,munificent,0.0008071740487067528,3
15761,munro,0.0005001297620922152,2
15762,murcher,0.002911836472281952,3
15763,murchers,0.0009706121574273173,1
15764,murcia,0.001519375520669768,8
15765,murcian,0.0005141933453037573,2
15766,murcias,0.0002664486256455973,1
15767,murder,0.021621257821419795,209
15768,murdered,0.014782057639137489,84
15769,murderer,0.016300995815642996,88
15770,murderers,0.004762049955490864,27
15771,murderess,0.0016512830450071238,5
15772,murderesses,0.0005913951790179193,1
15773,murdering,0.0032519070105799072,9
15774,murderous,0.004986307199820049,13
15775,murders,0.003878605111584409,17
15776,murdoch,0.003682404270829751,8
15777,murdochs,0.0004985373091183892,1
15778,murdrer,0.0006392319413931885,1
15779,murgers,0.000989395726034718,1
15780,murky,0.0019752716709772506,3
15781,murmur,0.012107166529473017,75
15782,murmured,0.015535516915633839,66
15783,murmuring,0.0034347196946720193,15
15784,murmurs,0.002989002990975887,10
15785,murphy,0.000647995338416944,1
15786,murray,0.004497146662854562,9
15787,murrays,0.002071813972239152,6
15788,murthwaite,0.015916565104835412,46
15789,murthwaites,0.0012303650117960667,2
15790,muscle,0.002884378589970676,7
15791,muscles,0.003748887675496688,8
15792,muscular,0.0006728938213699624,3
15793,muse,0.0014455568253432809,1
15794,mused,0.005985938709338019,24
15795,muset,0.0003613892063358202,2
15796,museum,0.003201430732599361,9
15797,mushroom,0.00043620929450111545,1
15798,music,0.027592883809515092,204
15799,musical,0.0050729674766045035,18
15800,musically,0.0003473585660454667,1
15801,musician,0.0035171269953522123,13
15802,musicians,0.0032361769893949656,7
15803,musics,0.003120635902327031,5
15804,musing,0.005992880487765399,27
15805,musingly,0.0006262874945799765,1
15806,musings,0.0006421905045386571,3
15807,musique,0.0001806946031679101,1
15808,musk,0.0019352613694366661,4
15809,musket,0.0020958251364814797,5
15810,muslin,0.00795218513597818,14
15811,muslins,0.0029265770774765253,2
15812,musnt,0.00012237555460504646,1
15813,mussulman,0.0011366379211977793,1
15814,must,0.021385003689270835,2145
15815,mustachio,0.0001806946031679101,1
15816,mustang,0.0028861174865436705,3
15817,mustard,0.0005590591909719131,2
15818,muster,0.0017184357175662826,5
15819,mustered,0.00017628245572583954,1
15820,mustnt,0.005253670933507074,9
15821,musty,0.0019022059506256404,3
15822,musée,0.0001806946031679101,1
15823,mutability,0.001060605409957623,1
15824,mutable,0.0008911901952489148,2
15825,mute,0.0027806881275458948,10
15826,mutely,0.0017890447205231494,2
15827,mutes,0.0006991766615461641,2
15828,mutilate,0.0003764878236128503,1
15829,mutilated,0.0011803712853528116,5
15830,mutilating,0.0004269171742194795,1
15831,mutilation,0.0008176761159240636,3
15832,mutiny,0.0009566953855529136,4
15833,mutt,0.0018636088172398826,2
15834,mutter,0.00037524715073695416,1
15835,muttered,0.007896544832663268,34
15836,muttering,0.0021447514955787884,5
15837,mutton,0.001809440862144606,3
15838,muttra,0.00024064841290296886,1
15839,mutts,0.0006037960902193073,1
15840,mutual,0.00785938378166834,27
15841,mutually,0.0032366110803153597,3
15842,muzzle,0.003361734260575966,9
15843,my,0.023490393590320024,13164
15844,myriad,0.001118066315911692,3
15845,myriads,0.0015443327515643184,4
15846,myrmidons,0.0002478873914822784,2
15847,myrtle,0.0034864966968295203,14
15848,myrtles,0.00018710508464559757,1
15849,myself,0.029751030124395887,1200
15850,mysteries,0.007819704340697006,23
15851,mysterious,0.0150366738377352,118
15852,mysteriously,0.0028979732911968963,9
15853,mysteriousness,0.0019632836820688915,1
15854,mystery,0.017914599258672826,175
15855,mystic,0.001733502837795275,8
15856,mystification,0.0015079086416576412,3
15857,mystified,0.0020337392154002386,4
15858,mystify,0.0004401177052564838,1
15859,mystifying,0.0007276884094297069,2
15860,myth,0.00030689084629669314,1
15861,mythology,0.0006164246993897406,1
15862,ménageais,0.0001806946031679101,1
15863,métal,0.0001806946031679101,1
15864,métier,0.00025866287850489475,1
15865,métropole,0.002964018194501952,3
15866,môle,0.0007036938141348051,1
15867,n,0.0012149223562311704,2
15868,na,0.0011402594348292698,1
15869,nabbed,0.0008213606486294773,1
15870,nail,0.005907509843944174,29
15871,nailed,0.0013231728277577888,4
15872,nails,0.0053613307686189784,23
15873,naively,0.0009620391621812235,1
15874,naivest,0.000703496202841872,1
15875,naivete,0.00029004862548569015,1
15876,naked,0.005121074287675125,21
15877,nakedness,0.0006060300213616729,2
15878,name,0.023319986633184308,632
15879,named,0.009329560940017634,63
15880,namedst,0.00034958833077308206,1
15881,nameless,0.0034131894366564927,10
15882,namely,0.005925043676280622,12
15883,names,0.013753211581340517,64
15884,naming,0.001855187148331679,5
15885,nana,0.00024064841290296886,1
15886,nancy,0.008427153352943282,13
15887,nancys,0.0007416074536174972,1
15888,nane,0.00035091048862864624,1
15889,naow,0.0012913144218143844,1
15890,nap,0.0025966156944466456,5
15891,napkin,0.0005415369602939701,1
15892,naples,0.0019364587467827345,4
15893,napoleon,0.0007413879781947043,1
15894,napoleons,0.0006382943492854931,3
15895,napped,0.0004817596112153665,1
15896,napping,0.0016727558158696903,2
15897,narbonne,0.0009754175986933516,2
15898,narcotic,0.004116435975982316,10
15899,narrate,0.0013328895629942715,2
15900,narrated,0.0035652915419814675,8
15901,narration,0.004354830372156789,12
15902,narrations,0.0012286169584697921,1
15903,narrative,0.020028102560871414,113
15904,narratives,0.0016865040177246812,6
15905,narrator,0.0006037960902193073,1
15906,narrow,0.012803598832220575,104
15907,narrowed,0.002616803631752279,6
15908,narrower,0.0014892966831445758,2
15909,narrowest,0.00038534840460235437,1
15910,narrowing,0.00024710494952849733,1
15911,narrowly,0.005537356531938236,13
15912,narrowness,0.0010714379687270157,2
15913,narrows,0.0008429172201614757,1
15914,nasal,0.0007374595167264958,1
15915,nassau,0.0001239436957411392,1
15916,nastiness,0.0005588110591835615,1
15917,nasty,0.004741852916634017,13
15918,natal,0.0005588110591835615,1
15919,nation,0.004271349301673348,14
15920,national,0.003777214895789272,7
15921,nationalities,0.0008702970221712371,2
15922,nationality,0.0019835722033662738,4
15923,nations,0.0037303205294731217,10
15924,native,0.020080603984240587,98
15925,natives,0.0004812968258059377,2
15926,natur,0.00024064841290296886,1
15927,natural,0.020792455809224782,199
15928,naturalist,0.0038365998482649925,10
15929,naturalists,0.0009341897564671076,2
15930,naturalized,0.0012452586267704935,2
15931,naturally,0.014163396827977489,117
15932,nature,0.021439736393974194,359
15933,natured,0.005669200253189358,18
15934,naturedly,0.00039130740054981345,1
15935,natures,0.003289449324846187,11
15936,naught,0.0012031364994083377,2
15937,naughty,0.0014162677539118276,3
15938,nausea,0.0007568622863618372,2
15939,nauseous,0.001140122846572999,3
15940,nautical,0.00030689084629669314,1
15941,nauvoo,0.0013749451033588946,2
15942,naval,0.0030806753934935383,6
15943,navarre,0.00031185733577989615,1
15944,navigated,0.00035091048862864624,1
15945,navigators,0.008758104943105631,3
15946,navy,0.0017292720001774032,4
15947,nay,0.016575104212521025,119
15948,naïvely,0.0003764878236128503,1
15949,naïveté,0.0004459942991489952,1
15950,ne,0.0003112374181041006,1
15951,neapolitan,0.00038924020794280697,1
15952,near,0.019773959323143967,521
15953,neare,0.00043401766776159144,1
15954,neared,0.0004073414598894156,1
15955,nearer,0.01526325003280397,121
15956,nearest,0.010235563775916126,57
15957,nearing,0.0018642896165652584,6
15958,nearly,0.018412435942700676,250
15959,nearness,0.0005036933198210721,2
15960,neat,0.007758456031182432,30
15961,neater,0.000862061245120408,1
15962,neatest,0.0013178752030684772,2
15963,neatly,0.004953401576625516,15
15964,neatness,0.00291943217673574,6
15965,nebraska,0.0006874725516794473,1
15966,nebula,0.0001806946031679101,1
15967,nebular,0.0001806946031679101,1
15968,nebulous,0.000426626358705706,1
15969,necessaries,0.002732906631104492,9
15970,necessarily,0.003983150027840042,12
15971,necessary,0.02259936223313557,288
15972,necessitate,0.00029102578744422694,1
15973,necessitated,0.0003562889128880869,2
15974,necessities,0.0025244932048617374,2
15975,necessitous,0.0024862261822907487,2
15976,necessity,0.012921543833969077,85
15977,neck,0.013810092657375962,106
15978,neckcloth,0.0007491477207894455,1
15979,necked,0.0011405049214691793,2
15980,necklace,0.002129081898208673,5
15981,necklaces,0.000960563641993829,1
15982,necks,0.0021811807441116625,7
15983,necktie,0.000269748032553021,1
15984,necromancer,0.002098108194293159,4
15985,necromancers,0.0003188836530447945,1
15986,necromancy,0.00035833929027605574,1
15987,necromantic,0.0025641248498668432,1
15988,nectar,0.0004711585439759086,1
15989,ned,0.0003568589712706418,1
15990,need,0.019600301110171785,256
15991,needed,0.008025541868551955,43
15992,needful,0.004613977437082289,21
15993,needing,0.0015293955911598936,1
15994,needle,0.004295398702507761,12
15995,needles,0.0012098735626247363,3
15996,needless,0.009922110451088165,34
15997,needlework,0.0010727031246073398,2
15998,neednt,0.005235697757102721,16
15999,needs,0.004855062925869173,25
16000,needy,0.001461673532645316,5
16001,neer,0.0016003931185181617,6
16002,nefarious,0.0012913144218143844,1
16003,negative,0.002577418080149577,10
16004,negatived,0.0009618525299668801,2
16005,negatives,0.0013726849196273455,1
16006,neglect,0.006555327592659661,34
16007,neglected,0.010693344691054863,51
16008,neglectful,0.00015784449488500445,1
16009,neglecting,0.0003764878236128503,1
16010,negligence,0.0025130737189254836,9
16011,negligent,0.002984829703324931,3
16012,negligently,0.0016260956318909687,3
16013,negociating,0.0005932157182855567,1
16014,negotiate,0.0006563138533717334,1
16015,negotiating,0.00031185733577989615,1
16016,negotiation,0.0007098753126437817,1
16017,negro,0.0013778699475689741,3
16018,negroes,0.00034014256324778086,1
16019,negus,0.0004034057936102908,1
16020,neigh,0.00043514851108561854,1
16021,neighbor,0.00042701313572676377,3
16022,neighborhood,0.002565434340404674,10
16023,neighboring,0.0001806946031679101,1
16024,neighbors,0.001936826564034822,6
16025,neighbour,0.005829773012604195,19
16026,neighbourhood,0.01342233661217633,90
16027,neighbouring,0.00843230384570343,54
16028,neighbours,0.00699808158795212,31
16029,neighing,0.0006874725516794473,1
16030,neither,0.01779908644781283,266
16031,nelsons,0.0005915348236882895,1
16032,neolithic,0.0015781240150918373,3
16033,neophyte,0.00016091662245117588,1
16034,nephew,0.010985050256388981,55
16035,nephews,0.0033220884332615247,12
16036,neptune,0.002282089635085617,4
16037,neptunes,0.0017304185176679541,4
16038,neruda,0.0019412243148546346,2
16039,nerve,0.0067615194282139935,33
16040,nerved,0.001178425019340788,3
16041,nerves,0.011729262676545537,65
16042,nervous,0.0120511948302119,79
16043,nervously,0.0037476909561475705,11
16044,nervousness,0.0019369420819553963,5
16045,nest,0.0036659152672089083,11
16046,nesting,0.0013548674842184456,1
16047,nestled,0.00033246847754743274,1
16048,nestling,0.0006874725516794473,1
16049,nests,0.0008787270885687688,3
16050,net,0.005960387955643905,20
16051,nether,0.001859019457034007,5
16052,nethermost,0.000426626358705706,1
16053,netley,0.0008962969510983563,1
16054,nets,0.0027740561746337133,6
16055,netting,0.0024881584691720084,3
16056,nettle,0.0014455568253432809,1
16057,nettled,0.000906068976443378,3
16058,network,0.0016140464871992194,5
16059,neufchatelish,0.0001806946031679101,1
16060,neuilly,0.0010394813188049402,1
16061,neutral,0.0022117680734503845,7
16062,nevada,0.004274138905232839,7
16063,never,0.01528071724739083,1645
16064,nevertheless,0.011357721835140352,46
16065,neville,0.005125212618507399,19
16066,new,0.019815724117689972,590
16067,newberg,0.0014364392077522397,1
16068,newby,0.0006620374248280924,2
16069,newcastle,0.0010262057254847448,2
16070,newcomer,0.0010754438173183982,5
16071,newcomers,0.0008163519810867008,4
16072,newer,0.001418364557475975,4
16073,newest,0.0017402821297243,3
16074,newfoundland,0.0015120830869109285,2
16075,newly,0.0043131310650909235,18
16076,newness,0.0004171078884981528,1
16077,news,0.01995532087659491,183
16078,newsletter,0.0006620374248280924,2
16079,newspaper,0.006508270660964895,24
16080,newspapers,0.007318676730064425,33
16081,newton,0.00113303933890543,1
16082,newts,0.0005588110591835615,1
16083,next,0.02122740009822351,658
16084,nez,0.0013494723796930814,4
16085,niagara,0.000703496202841872,1
16086,nibbled,0.0007605829852882807,2
16087,nibs,0.003805772849707415,4
16088,nice,0.013641859559004642,66
16089,nicely,0.004991084925959158,17
16090,nicer,0.0018385578166977593,4
16091,nicest,0.0028304226419362064,6
16092,nicety,0.0002757457323412114,1
16093,niche,0.0020806893507640412,1
16094,niches,0.0007991679566269796,2
16095,nicholas,0.00321284764105094,14
16096,nicholass,0.0008372192710340482,3
16097,nichols,0.0001806946031679101,1
16098,nicht,0.0010066915819777408,2
16099,nick,0.001366478747007172,6
16100,nickel,0.0003001257911009831,1
16101,nicknamed,0.0012226207800487584,1
16102,niece,0.02011149477552747,127
16103,nieces,0.0035730509712322157,9
16104,nier,0.0001806946031679101,1
16105,niggardly,0.0009099709329167838,1
16106,nigger,0.0004985373091183892,1
16107,nigh,0.004816183489690237,17
16108,night,0.025950153930954,1670
16109,nightcap,0.0006939739755023309,2
16110,nightdress,0.00209448203551592,6
16111,nightfall,0.002223874741924732,4
16112,nightgown,0.025880166628406327,71
16113,nightingale,0.0034749534839083125,13
16114,nightingales,0.0006552583559602101,2
16115,nightly,0.005238575965393411,17
16116,nightmare,0.0032263851152555226,10
16117,nights,0.013629561780374397,110
16118,nightshade,0.00029004862548569015,1
16119,nil,0.0023829258387384625,4
16120,nimble,0.002000250324331745,4
16121,nimbleness,0.00035833929027605574,1
16122,nimbly,0.001562594628030151,3
16123,nine,0.015872370675092146,104
16124,ninepence,0.0016890350041901337,3
16125,nineteen,0.0014678585697738887,3
16126,nineteenth,0.002889589184570161,8
16127,ninety,0.0010615596448633586,4
16128,ninth,0.0018205196052934053,4
16129,nip,0.0013627044954810689,4
16130,nipped,0.0012249840447114515,4
16131,nipper,0.0003179931427164136,1
16132,nipping,0.000280500501435439,1
16133,nitrate,0.00029102578744422694,1
16134,nning,0.00042096285974120416,1
16135,no,0.0,5200
16136,nobility,0.0014812022016779459,4
16137,noble,0.019186709076937647,177
16138,nobleman,0.005541648080648149,21
16139,noblemans,0.0006025893987415337,2
16140,noblemen,0.003383143095392144,10
16141,nobleness,0.0008903671324366979,2
16142,nobler,0.0018881330434798202,8
16143,nobles,0.0012797517167168503,4
16144,nobless,0.0005932157182855567,1
16145,noblesse,0.0010897117621641813,2
16146,noblest,0.0030699770361922517,11
16147,nobly,0.002294313920241874,7
16148,nobody,0.0195767225370115,166
16149,nobodys,0.0026087513762169494,6
16150,nocturnal,0.00380624439547827,14
16151,nod,0.005160570962666137,12
16152,nodded,0.023100570083218874,117
16153,nodding,0.0015275972119149646,5
16154,nods,0.0019632836820688915,1
16155,noise,0.013805156052883313,126
16156,noised,0.0007900718393865575,3
16157,noiseless,0.0024467130174104,5
16158,noiselessly,0.003830446618115816,10
16159,noiselessness,0.0007374595167264958,1
16160,noises,0.006191293929742709,26
16161,noisily,0.00030146209125389963,1
16162,noisome,0.001343945299122458,2
16163,noisy,0.0035972131774647796,9
16164,nom,0.0001239436957411392,1
16165,nomad,0.0006874725516794473,1
16166,nominal,0.0032272582578430726,8
16167,nominally,0.0008213606486294773,1
16168,non,0.0026968831869095605,10
16169,nonchalance,0.0006491707640113775,1
16170,nonchalant,0.0015861189419493008,2
16171,nonconformist,0.00029102578744422694,1
16172,nondescript,0.00194731545833396,3
16173,none,0.019150985551024614,272
16174,nonentity,0.0009972091933060426,2
16175,nonpareil,0.0006092290803307164,1
16176,nonplussed,0.0018008805225766477,2
16177,nonproprietary,0.0006620374248280924,2
16178,nonsense,0.01024959613145598,39
16179,nook,0.003281524756703388,7
16180,nooks,0.000478125752040616,2
16181,noon,0.008794800915815628,43
16182,noose,0.00044012188405000206,2
16183,nor,0.021675460515043782,419
16184,nordau,0.00039770598163516523,1
16185,norfolk,0.0005739805807635753,2
16186,normal,0.005713072903303179,15
16187,normally,0.0005120911648241836,1
16188,norman,0.0019412243148546346,2
16189,north,0.018948163502517452,119
16190,northampton,0.0007394185296103618,1
16191,northanger,0.022657562935804735,36
16192,northeast,0.0014197506252875635,2
16193,northerly,0.0006694681930304397,1
16194,northern,0.0063251971090881294,18
16195,northumberland,0.007752323787883752,21
16196,northward,0.0018593163988544926,4
16197,northwards,0.001625792733592052,4
16198,northwest,0.00024064841290296886,1
16199,norton,0.002037180512109589,7
16200,norway,0.0004817596112153665,1
16201,norwood,0.007566944137229811,16
16202,norword,0.001429064448556706,1
16203,nose,0.010343873547797094,61
16204,nosed,0.00030689084629669314,1
16205,nosegay,0.0008125689193382762,2
16206,noses,0.001192380565178551,3
16207,nosferatu,0.0007917431063864236,2
16208,nosing,0.0008029902999601356,2
16209,nostril,0.0006735850194728207,2
16210,nostrils,0.003493476452188528,14
16211,nostrum,0.00035833929027605574,1
16212,nostrums,0.0006483307397308246,1
16213,not,0.0,10069
16214,nota,0.0023656048144172657,6
16215,notable,0.0007619682642477546,2
16216,notably,0.00034014256324778086,1
16217,note,0.020031219138491426,194
16218,notebook,0.004550957501444886,7
16219,noted,0.005337093610374029,19
16220,notepaper,0.001386314249292902,3
16221,notes,0.012765411763752734,95
16222,noteworthy,0.0010407838570992848,2
16223,nothin,0.0016379038383031082,4
16224,nothing,0.011732319117009808,1318
16225,nothingness,0.0008129644583222151,2
16226,nothings,0.002597997968513329,6
16227,nothink,0.00042110438364765607,1
16228,notice,0.019149977040677973,250
16229,noticeable,0.0022362251191424157,5
16230,noticeably,0.00016091662245117588,1
16231,noticed,0.01721771150345717,132
16232,notices,0.001319911531553334,4
16233,noticing,0.004807029662541792,21
16234,notified,0.0004277920044945194,1
16235,notifies,0.0008921530977405588,3
16236,notify,0.0009341068557606571,3
16237,notifying,0.0001239436957411392,1
16238,noting,0.0019829877654423704,5
16239,notion,0.014182692609745508,43
16240,notions,0.0032236831957286305,11
16241,notoriety,0.003262516592527355,7
16242,notorious,0.00219718537595081,8
