speech_id,president,speech_title,src_file
lbjohnson_speeches_034,lbjohnson,Remarks at the Howard University Commencement,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_034.txt
lbjohnson_speeches_035,lbjohnson,Remarks at the Manned Space Flight Center,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_035.txt
lbjohnson_speeches_036,lbjohnson,Remarks on the 20th Anniversary of the U. N. Charter,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_036.txt
lbjohnson_speeches_037,lbjohnson,Press Conference in the East Room,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_037.txt
lbjohnson_speeches_038,lbjohnson,Press Conference,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_038.txt
lbjohnson_speeches_039,lbjohnson,Remarks on the Signing of the Voting Rights Act,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_039.txt
lbjohnson_speeches_040,lbjohnson,Press Conference at the White House,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_040.txt
lbjohnson_speeches_041,lbjohnson,State of the Union,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_041.txt
lbjohnson_speeches_042,lbjohnson,Statement on the Resumption of Bombing in North Vietnam,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_042.txt
lbjohnson_speeches_043,lbjohnson,Speech Before the Foreign Institute,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_043.txt
lbjohnson_speeches_044,lbjohnson,Remarks on Receiving the National Freedom Award,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_044.txt
lbjohnson_speeches_045,lbjohnson,"Remarks in Omaha, Nebraska",./Total_Corpus of Presidential Speeches/lbjohnson_speeches_045.txt
lbjohnson_speeches_046,lbjohnson,Press Conference at the LBJ Ranch,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_046.txt
lbjohnson_speeches_047,lbjohnson,Speech on U. S. Foreign Policy in Asia,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_047.txt
lbjohnson_speeches_048,lbjohnson,Press Conference in the East Room,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_048.txt
lbjohnson_speeches_049,lbjohnson,Press Conference,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_049.txt
lbjohnson_speeches_050,lbjohnson,Remarks on the Creation of the Department of Transportation,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_050.txt
lbjohnson_speeches_051,lbjohnson,Remarks on Departing for the Asia - Pacific Trip,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_051.txt
lbjohnson_speeches_052,lbjohnson,Press Conference,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_052.txt
lbjohnson_speeches_053,lbjohnson,State of the Union Address,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_053.txt
lbjohnson_speeches_054,lbjohnson,Press Conference,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_054.txt
lbjohnson_speeches_055,lbjohnson,Press Conference,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_055.txt
lbjohnson_speeches_056,lbjohnson,Address on Vietnam to the Tennessee General Assembly,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_056.txt
lbjohnson_speeches_057,lbjohnson,"Address After Ordering Federal Troops to Detroit, Michigan",./Total_Corpus of Presidential Speeches/lbjohnson_speeches_057.txt
lbjohnson_speeches_058,lbjohnson,Speech to the Nation on Civil Disorders,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_058.txt
lbjohnson_speeches_059,lbjohnson,Press Conference,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_059.txt
lbjohnson_speeches_060,lbjohnson,Speech on Vietnam,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_060.txt
lbjohnson_speeches_061,lbjohnson,Press Conference,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_061.txt
lbjohnson_speeches_062,lbjohnson,A Conversation with President Lyndon Johnson,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_062.txt
lbjohnson_speeches_063,lbjohnson,State of the Union Address,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_063.txt
lbjohnson_speeches_064,lbjohnson,Remarks on Decision not to Seek Re - Election,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_064.txt
lbjohnson_speeches_065,lbjohnson,Address to the National Association of Broadcasters,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_065.txt
lbjohnson_speeches_066,lbjohnson,Press Conference,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_066.txt
lbjohnson_speeches_067,lbjohnson,Remarks on Signing the Civil Rights Act,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_067.txt
lbjohnson_speeches_068,lbjohnson,Remarks on Signing the Nuclear Nonproliferation Treaty,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_068.txt
lbjohnson_speeches_069,lbjohnson,Remarks on the Cessation of Bombing of North Vietnam,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_069.txt
lbjohnson_speeches_070,lbjohnson,State of the Union Address,./Total_Corpus of Presidential Speeches/lbjohnson_speeches_070.txt
lincoln_speeches_000,lincoln,"At Peoria, Illinois",./Total_Corpus of Presidential Speeches/lincoln_speeches_000.txt
lincoln_speeches_001,lincoln,A House Divided Speech,./Total_Corpus of Presidential Speeches/lincoln_speeches_001.txt
lincoln_speeches_002,lincoln,Eulogy on Henry Clay,./Total_Corpus of Presidential Speeches/lincoln_speeches_002.txt
lincoln_speeches_003,lincoln,Farewell Address,./Total_Corpus of Presidential Speeches/lincoln_speeches_003.txt
lincoln_speeches_004,lincoln,Cooper Union Address,./Total_Corpus of Presidential Speeches/lincoln_speeches_004.txt
lincoln_speeches_005,lincoln,First Inaugural Address,./Total_Corpus of Presidential Speeches/lincoln_speeches_005.txt
lincoln_speeches_006,lincoln,July 4th Message to Congress,./Total_Corpus of Presidential Speeches/lincoln_speeches_006.txt
lincoln_speeches_007,lincoln,First Annual Message,./Total_Corpus of Presidential Speeches/lincoln_speeches_007.txt
lincoln_speeches_008,lincoln,Emancipation Proclamation,./Total_Corpus of Presidential Speeches/lincoln_speeches_008.txt
lincoln_speeches_009,lincoln,Public Letter to James Conkling,./Total_Corpus of Presidential Speeches/lincoln_speeches_009.txt
lincoln_speeches_010,lincoln,Second Annual Message,./Total_Corpus of Presidential Speeches/lincoln_speeches_010.txt
lincoln_speeches_011,lincoln,Third Annual Message,./Total_Corpus of Presidential Speeches/lincoln_speeches_011.txt
lincoln_speeches_012,lincoln,Fourth Annual Message,./Total_Corpus of Presidential Speeches/lincoln_speeches_012.txt
lincoln_speeches_013,lincoln,Gettysburg Address,./Total_Corpus of Presidential Speeches/lincoln_speeches_013.txt
lincoln_speeches_014,lincoln,Second Inaugural Address,./Total_Corpus of Presidential Speeches/lincoln_speeches_014.txt
madison_speeches_000,madison,First Annual Message,./Total_Corpus of Presidential Speeches/madison_speeches_000.txt
madison_speeches_001,madison,Message on the Special Congressional Session/State of Foreign Affairs,./Total_Corpus of Presidential Speeches/madison_speeches_001.txt
madison_speeches_002,madison,First Inaugural Address,./Total_Corpus of Presidential Speeches/madison_speeches_002.txt
madison_speeches_003,madison,Proclamation&#8212;Occupation of West Florida,./Total_Corpus of Presidential Speeches/madison_speeches_003.txt
madison_speeches_004,madison,Second Annual Message,./Total_Corpus of Presidential Speeches/madison_speeches_004.txt
madison_speeches_005,madison,Third Annual Message,./Total_Corpus of Presidential Speeches/madison_speeches_005.txt
madison_speeches_006,madison,Veto Act on Incorporating the Alexandria Protestant Episcopal Church,./Total_Corpus of Presidential Speeches/madison_speeches_006.txt
madison_speeches_007,madison,Special Message to Congress on the Foreign Policy Crisis&#8212;War Message,./Total_Corpus of Presidential Speeches/madison_speeches_007.txt
madison_speeches_008,madison,Proclamation of a State of War with Great Britain,./Total_Corpus of Presidential Speeches/madison_speeches_008.txt
madison_speeches_009,madison,Second Inaugural Address,./Total_Corpus of Presidential Speeches/madison_speeches_009.txt
madison_speeches_010,madison,Fourth Annual Message,./Total_Corpus of Presidential Speeches/madison_speeches_010.txt
madison_speeches_011,madison,Proclamation of Day of Fasting and Prayer,./Total_Corpus of Presidential Speeches/madison_speeches_011.txt
madison_speeches_012,madison,Message on the Special Congressional Session&#8212;State of War and Diplomacy,./Total_Corpus of Presidential Speeches/madison_speeches_012.txt
madison_speeches_013,madison,Proclamation on Day of Public Humiliation and Prayer,./Total_Corpus of Presidential Speeches/madison_speeches_013.txt
madison_speeches_014,madison,Fifth Annual Message,./Total_Corpus of Presidential Speeches/madison_speeches_014.txt
madison_speeches_015,madison,"Proclamation upon British Depredations, Burning of the Capitol",./Total_Corpus of Presidential Speeches/madison_speeches_015.txt
madison_speeches_016,madison,Sixth Annual Message,./Total_Corpus of Presidential Speeches/madison_speeches_016.txt
madison_speeches_017,madison,Special Message to Congress on the Treaty of Ghent,./Total_Corpus of Presidential Speeches/madison_speeches_017.txt
madison_speeches_018,madison,Seventh Annual Message,./Total_Corpus of Presidential Speeches/madison_speeches_018.txt
madison_speeches_019,madison,Veto Message on the National Bank,./Total_Corpus of Presidential Speeches/madison_speeches_019.txt
madison_speeches_020,madison,Veto Message on the Internal Improvements Bill,./Total_Corpus of Presidential Speeches/madison_speeches_020.txt
madison_speeches_021,madison,Eighth Annual Message,./Total_Corpus of Presidential Speeches/madison_speeches_021.txt
mckinley_speeches_000,mckinley,First Inaugural Address,./Total_Corpus of Presidential Speeches/mckinley_speeches_000.txt
mckinley_speeches_001,mckinley,Message Regarding Banking and Currency Laws,./Total_Corpus of Presidential Speeches/mckinley_speeches_001.txt
mckinley_speeches_002,mckinley,Message Regarding Special Session of Congress,./Total_Corpus of Presidential Speeches/mckinley_speeches_002.txt
mckinley_speeches_003,mckinley,Message Regarding Relief of Americans in Cuba,./Total_Corpus of Presidential Speeches/mckinley_speeches_003.txt
mckinley_speeches_004,mckinley,First Annual Message,./Total_Corpus of Presidential Speeches/mckinley_speeches_004.txt
mckinley_speeches_005,mckinley,Proclamation Calling for Military Volunteers,./Total_Corpus of Presidential Speeches/mckinley_speeches_005.txt
mckinley_speeches_006,mckinley,Proclamation Regarding Blockade of Cuba,./Total_Corpus of Presidential Speeches/mckinley_speeches_006.txt
mckinley_speeches_007,mckinley,Second Annual Message,./Total_Corpus of Presidential Speeches/mckinley_speeches_007.txt
mckinley_speeches_008,mckinley,Message Regarding Cuban Civil War,./Total_Corpus of Presidential Speeches/mckinley_speeches_008.txt
mckinley_speeches_009,mckinley,Second Inaugural Address,./Total_Corpus of Presidential Speeches/mckinley_speeches_009.txt
mckinley_speeches_010,mckinley,Speech Accepting the Republican Nomination,./Total_Corpus of Presidential Speeches/mckinley_speeches_010.txt
mckinley_speeches_011,mckinley,Fourth Annual Message,./Total_Corpus of Presidential Speeches/mckinley_speeches_011.txt
mckinley_speeches_012,mckinley,Third Annual Message,./Total_Corpus of Presidential Speeches/mckinley_speeches_012.txt
mckinley_speeches_013,mckinley,"Speech in Buffalo, New York",./Total_Corpus of Presidential Speeches/mckinley_speeches_013.txt
monroe_speeches_000,monroe,First Annual Message,./Total_Corpus of Presidential Speeches/monroe_speeches_000.txt
monroe_speeches_001,monroe,First Inaugural Address,./Total_Corpus of Presidential Speeches/monroe_speeches_001.txt
monroe_speeches_002,monroe,Third Annual Message,./Total_Corpus of Presidential Speeches/monroe_speeches_002.txt
monroe_speeches_003,monroe,Second Annual Message,./Total_Corpus of Presidential Speeches/monroe_speeches_003.txt
monroe_speeches_004,monroe,Fourth Annual Message,./Total_Corpus of Presidential Speeches/monroe_speeches_004.txt
monroe_speeches_005,monroe,Second Inaugural Address,./Total_Corpus of Presidential Speeches/monroe_speeches_005.txt
monroe_speeches_006,monroe,Sixth Annual Message,./Total_Corpus of Presidential Speeches/monroe_speeches_006.txt
monroe_speeches_007,monroe,Fifth Annual Message,./Total_Corpus of Presidential Speeches/monroe_speeches_007.txt
monroe_speeches_008,monroe,"Seventh Annual Message, Monroe Doctrine",./Total_Corpus of Presidential Speeches/monroe_speeches_008.txt
monroe_speeches_009,monroe,Eighth Annual Message,./Total_Corpus of Presidential Speeches/monroe_speeches_009.txt
nixon_speeches_000,nixon,Radio Address About Second Annual Foreign Policy Report to the Congress,./Total_Corpus of Presidential Speeches/nixon_speeches_000.txt
nixon_speeches_001,nixon,Checkers Speech,./Total_Corpus of Presidential Speeches/nixon_speeches_001.txt
nixon_speeches_002,nixon,First Inaugural Address,./Total_Corpus of Presidential Speeches/nixon_speeches_002.txt
nixon_speeches_003,nixon,Address to the Nation on the War in Vietnam,./Total_Corpus of Presidential Speeches/nixon_speeches_003.txt
nixon_speeches_004,nixon,State of the Union Address,./Total_Corpus of Presidential Speeches/nixon_speeches_004.txt
nixon_speeches_005,nixon,Address to the Nation on the Situation in Southeast Asia,./Total_Corpus of Presidential Speeches/nixon_speeches_005.txt
nixon_speeches_006,nixon,State of the Union Address,./Total_Corpus of Presidential Speeches/nixon_speeches_006.txt
nixon_speeches_007,nixon,Address to the Nation on the Situation in Southeast Asia,./Total_Corpus of Presidential Speeches/nixon_speeches_007.txt
nixon_speeches_008,nixon,Remarks Announcing an Agreement on Strategic Arms Limitation Talks,./Total_Corpus of Presidential Speeches/nixon_speeches_008.txt
nixon_speeches_009,nixon,State of the Union Address,./Total_Corpus of Presidential Speeches/nixon_speeches_009.txt
nixon_speeches_010,nixon,Address to the Nation on Plan for Peace in Vietnam,./Total_Corpus of Presidential Speeches/nixon_speeches_010.txt
nixon_speeches_011,nixon,Address to the Nation on the Situation in Southeast Asia,./Total_Corpus of Presidential Speeches/nixon_speeches_011.txt
nixon_speeches_012,nixon,Remarks on Being Reelected to the Presidency,./Total_Corpus of Presidential Speeches/nixon_speeches_012.txt
nixon_speeches_013,nixon,Remarks on Election Eve,./Total_Corpus of Presidential Speeches/nixon_speeches_013.txt
nixon_speeches_014,nixon,Second Inaugural Address,./Total_Corpus of Presidential Speeches/nixon_speeches_014.txt
nixon_speeches_015,nixon,Address to the Nation Announcing an Agreement on Ending the War in Vietnam,./Total_Corpus of Presidential Speeches/nixon_speeches_015.txt
nixon_speeches_016,nixon,Address to the Nation About the Watergate Investigations,./Total_Corpus of Presidential Speeches/nixon_speeches_016.txt
nixon_speeches_017,nixon,Address to the Nation About the Watergate Investigations,./Total_Corpus of Presidential Speeches/nixon_speeches_017.txt
nixon_speeches_018,nixon,The President's News Conference,./Total_Corpus of Presidential Speeches/nixon_speeches_018.txt
nixon_speeches_019,nixon,State of the Union Address,./Total_Corpus of Presidential Speeches/nixon_speeches_019.txt
nixon_speeches_020,nixon,Address to the Nation on Presidential Tape Recordings,./Total_Corpus of Presidential Speeches/nixon_speeches_020.txt
nixon_speeches_021,nixon,Address to the Nation Announcing Decision To Resign the Office of President,./Total_Corpus of Presidential Speeches/nixon_speeches_021.txt
nixon_speeches_022,nixon,Remarks on Departure From the White House,./Total_Corpus of Presidential Speeches/nixon_speeches_022.txt
obama_speeches_000,obama,Remarks on Election Night,./Total_Corpus of Presidential Speeches/obama_speeches_000.txt
obama_speeches_001,obama,Inaugural Address,./Total_Corpus of Presidential Speeches/obama_speeches_001.txt
obama_speeches_002,obama,Acceptance Speech at the Democratic National Convention,./Total_Corpus of Presidential Speeches/obama_speeches_002.txt
obama_speeches_003,obama,Remarks on the Lilly Ledbetter Fair Pay Restoration Act Bill Signing,./Total_Corpus of Presidential Speeches/obama_speeches_003.txt
obama_speeches_004,obama,Remarks on Nominating Judge Sonia Sotomayor to the U. S. Supreme Court,./Total_Corpus of Presidential Speeches/obama_speeches_004.txt
obama_speeches_005,obama,Remarks on the American Recovery and Reinvestment Act,./Total_Corpus of Presidential Speeches/obama_speeches_005.txt
obama_speeches_006,obama,Address Before a Joint Session of Congress,./Total_Corpus of Presidential Speeches/obama_speeches_006.txt
obama_speeches_007,obama,Address at Cairo University,./Total_Corpus of Presidential Speeches/obama_speeches_007.txt
obama_speeches_008,obama,Speech on Strategy in Afghanistan and Pakistan,./Total_Corpus of Presidential Speeches/obama_speeches_008.txt
obama_speeches_009,obama,2010 State of the Union Address,./Total_Corpus of Presidential Speeches/obama_speeches_009.txt
obama_speeches_010,obama,Acceptance of Nobel Peace Prize,./Total_Corpus of Presidential Speeches/obama_speeches_010.txt
obama_speeches_011,obama,Address to Congress on Health Care,./Total_Corpus of Presidential Speeches/obama_speeches_011.txt
obama_speeches_012,obama,Remarks on Wall Street Reform,./Total_Corpus of Presidential Speeches/obama_speeches_012.txt
obama_speeches_013,obama,News Conference on Congressional Gridlock,./Total_Corpus of Presidential Speeches/obama_speeches_013.txt
obama_speeches_014,obama,Remarks on Space Exploration in the 21st Century,./Total_Corpus of Presidential Speeches/obama_speeches_014.txt
obama_speeches_015,obama,Speech on Health Care Reform,./Total_Corpus of Presidential Speeches/obama_speeches_015.txt
obama_speeches_016,obama,Address on the End of the Combat Mission in Iraq,./Total_Corpus of Presidential Speeches/obama_speeches_016.txt
obama_speeches_017,obama,Speech on the BP Oil Spill,./Total_Corpus of Presidential Speeches/obama_speeches_017.txt
obama_speeches_018,obama,Address to the United Nations,./Total_Corpus of Presidential Speeches/obama_speeches_018.txt
obama_speeches_019,obama,Press Conference After 2010 Midterm Elections,./Total_Corpus of Presidential Speeches/obama_speeches_019.txt
obama_speeches_020,obama,"Remarks at Memorial for Victims of the Tucson, AZ Shooting",./Total_Corpus of Presidential Speeches/obama_speeches_020.txt
obama_speeches_021,obama,Remarks on the Death of Osama Bin Laden,./Total_Corpus of Presidential Speeches/obama_speeches_021.txt
obama_speeches_022,obama,Speech on American Diplomacy in the Middle East and North Africa,./Total_Corpus of Presidential Speeches/obama_speeches_022.txt
obama_speeches_023,obama,2011 State of the Union Address,./Total_Corpus of Presidential Speeches/obama_speeches_023.txt
obama_speeches_026,obama,Remarks on the End of the War in Iraq,./Total_Corpus of Presidential Speeches/obama_speeches_026.txt
obama_speeches_027,obama,Address to the British Parliament,./Total_Corpus of Presidential Speeches/obama_speeches_027.txt
obama_speeches_028,obama,Nominee Acceptance Speech at 2012 Democratic National Convention,./Total_Corpus of Presidential Speeches/obama_speeches_028.txt
obama_speeches_029,obama,2012 State of the Union Address,./Total_Corpus of Presidential Speeches/obama_speeches_029.txt
obama_speeches_030,obama,Remarks on Sandy Hook Elementary Shootings,./Total_Corpus of Presidential Speeches/obama_speeches_030.txt
obama_speeches_031,obama,2012 Election Night Victory Speech,./Total_Corpus of Presidential Speeches/obama_speeches_031.txt
obama_speeches_032,obama,Second Inaugural Address,./Total_Corpus of Presidential Speeches/obama_speeches_032.txt
obama_speeches_033,obama,Remarks on Immigration Reform,./Total_Corpus of Presidential Speeches/obama_speeches_033.txt
obama_speeches_034,obama,2013 State of the Union Address,./Total_Corpus of Presidential Speeches/obama_speeches_034.txt
obama_speeches_035,obama,Statement on the Government Sequester,./Total_Corpus of Presidential Speeches/obama_speeches_035.txt
obama_speeches_036,obama,Address to the People of Israel,./Total_Corpus of Presidential Speeches/obama_speeches_036.txt
obama_speeches_037,obama,Speech on Gun Violence,./Total_Corpus of Presidential Speeches/obama_speeches_037.txt
obama_speeches_038,obama,Remarks on Trayvon Martin,./Total_Corpus of Presidential Speeches/obama_speeches_038.txt
obama_speeches_039,obama,Remarks on Education and the Economy,./Total_Corpus of Presidential Speeches/obama_speeches_039.txt
obama_speeches_040,obama,Address to the Nation on Syria,./Total_Corpus of Presidential Speeches/obama_speeches_040.txt
obama_speeches_041,obama,Speech on Economic Mobility,./Total_Corpus of Presidential Speeches/obama_speeches_041.txt
obama_speeches_042,obama,2014 State of the Union Address,./Total_Corpus of Presidential Speeches/obama_speeches_042.txt
obama_speeches_043,obama,Address to the Nation on Immigration,./Total_Corpus of Presidential Speeches/obama_speeches_043.txt
obama_speeches_044,obama,2015 State of the Union Address,./Total_Corpus of Presidential Speeches/obama_speeches_044.txt
obama_speeches_045,obama,Remarks in Eulogy for the Honorable Reverend Clementa Pickney,./Total_Corpus of Presidential Speeches/obama_speeches_045.txt
obama_speeches_046,obama,Remarks at the 50th Anniversary of the Selma Marches,./Total_Corpus of Presidential Speeches/obama_speeches_046.txt
obama_speeches_047,obama,Remarks to the People of Cuba,./Total_Corpus of Presidential Speeches/obama_speeches_047.txt
obama_speeches_048,obama,2016 State of the Union Address,./Total_Corpus of Presidential Speeches/obama_speeches_048.txt
obama_speeches_049,obama,Commencement Address at Rutgers University,./Total_Corpus of Presidential Speeches/obama_speeches_049.txt
pierce_speeches_000,pierce,First Annual Message,./Total_Corpus of Presidential Speeches/pierce_speeches_000.txt
pierce_speeches_001,pierce,Inaugural Address,./Total_Corpus of Presidential Speeches/pierce_speeches_001.txt
pierce_speeches_002,pierce,Proclamation,./Total_Corpus of Presidential Speeches/pierce_speeches_002.txt
pierce_speeches_003,pierce,Message to Senate on Treaty with Mexico,./Total_Corpus of Presidential Speeches/pierce_speeches_003.txt
pierce_speeches_004,pierce,Message Regarding Proposed US - Mexican Convention,./Total_Corpus of Presidential Speeches/pierce_speeches_004.txt
pierce_speeches_005,pierce,Message Regarding Transit Across Central America,./Total_Corpus of Presidential Speeches/pierce_speeches_005.txt
pierce_speeches_006,pierce,Second Annual Message,./Total_Corpus of Presidential Speeches/pierce_speeches_006.txt
pierce_speeches_007,pierce,Message Regarding US - Spanish Relations,./Total_Corpus of Presidential Speeches/pierce_speeches_007.txt
pierce_speeches_008,pierce,Expansion of August 4 Veto Message,./Total_Corpus of Presidential Speeches/pierce_speeches_008.txt
pierce_speeches_009,pierce,Veto Message on Legislation Funding Public Works,./Total_Corpus of Presidential Speeches/pierce_speeches_009.txt
pierce_speeches_010,pierce,Third Annual Message,./Total_Corpus of Presidential Speeches/pierce_speeches_010.txt
pierce_speeches_011,pierce,Proclamation Addressing Disturbances in Kansas,./Total_Corpus of Presidential Speeches/pierce_speeches_011.txt
pierce_speeches_012,pierce,Message Regarding Disturbances in Kansas,./Total_Corpus of Presidential Speeches/pierce_speeches_012.txt
pierce_speeches_013,pierce,Special Session Message Regarding Military Support,./Total_Corpus of Presidential Speeches/pierce_speeches_013.txt
pierce_speeches_014,pierce,Fourth Annual Message,./Total_Corpus of Presidential Speeches/pierce_speeches_014.txt
polk_speeches_000,polk,First Annual Message,./Total_Corpus of Presidential Speeches/polk_speeches_000.txt
polk_speeches_001,polk,Inaugural Address,./Total_Corpus of Presidential Speeches/polk_speeches_001.txt
polk_speeches_002,polk,Message Regarding Cherokee Indians,./Total_Corpus of Presidential Speeches/polk_speeches_002.txt
polk_speeches_003,polk,Message Regarding Increase in Military Force,./Total_Corpus of Presidential Speeches/polk_speeches_003.txt
polk_speeches_004,polk,Announcement of War with Mexico,./Total_Corpus of Presidential Speeches/polk_speeches_004.txt
polk_speeches_005,polk,Message to Senate Regarding Oregon,./Total_Corpus of Presidential Speeches/polk_speeches_005.txt
polk_speeches_006,polk,Veto Message Regarding Funding Internal Improvements,./Total_Corpus of Presidential Speeches/polk_speeches_006.txt
polk_speeches_007,polk,War Message to Congress,./Total_Corpus of Presidential Speeches/polk_speeches_007.txt
polk_speeches_008,polk,Message Regarding Settlement with Mexico,./Total_Corpus of Presidential Speeches/polk_speeches_008.txt
polk_speeches_009,polk,Second Annual Message to Congress,./Total_Corpus of Presidential Speeches/polk_speeches_009.txt
polk_speeches_010,polk,Message Regarding Treaty with Cherokees,./Total_Corpus of Presidential Speeches/polk_speeches_010.txt
polk_speeches_011,polk,Message Requesting the Creation of an Oregon Territory,./Total_Corpus of Presidential Speeches/polk_speeches_011.txt
polk_speeches_012,polk,Request to Increase the Size of the Army,./Total_Corpus of Presidential Speeches/polk_speeches_012.txt
polk_speeches_013,polk,Message Regarding the War with Mexico,./Total_Corpus of Presidential Speeches/polk_speeches_013.txt
polk_speeches_014,polk,Message Regarding Treaty Of Guadelupe Hidalgo,./Total_Corpus of Presidential Speeches/polk_speeches_014.txt
polk_speeches_015,polk,Third Annual Message,./Total_Corpus of Presidential Speeches/polk_speeches_015.txt
polk_speeches_016,polk,Announcement of Peace Treaty with Mexico,./Total_Corpus of Presidential Speeches/polk_speeches_016.txt
polk_speeches_017,polk,Message Regarding the Treaty of Guadalupe Hidalgo,./Total_Corpus of Presidential Speeches/polk_speeches_017.txt
polk_speeches_018,polk,Message Regarding the Oregon Territory,./Total_Corpus of Presidential Speeches/polk_speeches_018.txt
polk_speeches_019,polk,Message Regarding Establishment Of The French Republic,./Total_Corpus of Presidential Speeches/polk_speeches_019.txt
polk_speeches_020,polk,Message Regarding Size of the Army,./Total_Corpus of Presidential Speeches/polk_speeches_020.txt
polk_speeches_021,polk,Message Regarding Slavery in the Territories,./Total_Corpus of Presidential Speeches/polk_speeches_021.txt
polk_speeches_022,polk,Message Regarding War - time Measures,./Total_Corpus of Presidential Speeches/polk_speeches_022.txt
polk_speeches_023,polk,Fourth Annual Message to Congress,./Total_Corpus of Presidential Speeches/polk_speeches_023.txt
polk_speeches_024,polk,Message Regarding the Treaty of Guadalupe Hidalgo,./Total_Corpus of Presidential Speeches/polk_speeches_024.txt
reagan_speeches_000,reagan,First Press Conference,./Total_Corpus of Presidential Speeches/reagan_speeches_000.txt
reagan_speeches_001,reagan,A Time for Choosing,./Total_Corpus of Presidential Speeches/reagan_speeches_001.txt
reagan_speeches_002,reagan,Remarks at the Republican National Convention,./Total_Corpus of Presidential Speeches/reagan_speeches_002.txt
reagan_speeches_003,reagan,Announcement for Presidential Candidacy,./Total_Corpus of Presidential Speeches/reagan_speeches_003.txt
reagan_speeches_004,reagan,Republican National Convention,./Total_Corpus of Presidential Speeches/reagan_speeches_004.txt
reagan_speeches_005,reagan,First Inaugural Address,./Total_Corpus of Presidential Speeches/reagan_speeches_005.txt
reagan_speeches_006,reagan,Address on the Program for Economic Recovery,./Total_Corpus of Presidential Speeches/reagan_speeches_006.txt
reagan_speeches_007,reagan,Address at University of Notre Dame,./Total_Corpus of Presidential Speeches/reagan_speeches_007.txt
reagan_speeches_008,reagan,Speech to the NAACP Annual Convention,./Total_Corpus of Presidential Speeches/reagan_speeches_008.txt
reagan_speeches_009,reagan,Address on Federal Tax Reduction Legislation,./Total_Corpus of Presidential Speeches/reagan_speeches_009.txt
reagan_speeches_010,reagan,Remarks on the Air Traffic Controllers Strike,./Total_Corpus of Presidential Speeches/reagan_speeches_010.txt
reagan_speeches_011,reagan,Speech on the Strategic Arms Reduction Talks,./Total_Corpus of Presidential Speeches/reagan_speeches_011.txt
reagan_speeches_012,reagan,Address to the Nation on Christmas and the Situation in Poland,./Total_Corpus of Presidential Speeches/reagan_speeches_012.txt
reagan_speeches_013,reagan,State of the Union Address,./Total_Corpus of Presidential Speeches/reagan_speeches_013.txt
reagan_speeches_014,reagan,Address to the British Parliament,./Total_Corpus of Presidential Speeches/reagan_speeches_014.txt
reagan_speeches_015,reagan,Address to the Bundestag in West Germany,./Total_Corpus of Presidential Speeches/reagan_speeches_015.txt
reagan_speeches_016,reagan,Speech to the United Nations General Assembly,./Total_Corpus of Presidential Speeches/reagan_speeches_016.txt
reagan_speeches_017,reagan,Address on Tax and Budget Legislation,./Total_Corpus of Presidential Speeches/reagan_speeches_017.txt
reagan_speeches_018,reagan,Speech to the Nation on U. S. Policy in the Middle East,./Total_Corpus of Presidential Speeches/reagan_speeches_018.txt
reagan_speeches_019,reagan,Address to the Nation on Lebanon,./Total_Corpus of Presidential Speeches/reagan_speeches_019.txt
reagan_speeches_020,reagan,Speech at the Conservative Political Action Conference,./Total_Corpus of Presidential Speeches/reagan_speeches_020.txt
reagan_speeches_021,reagan,State of the Union Address,./Total_Corpus of Presidential Speeches/reagan_speeches_021.txt
reagan_speeches_022,reagan,Evil Empire Speech,./Total_Corpus of Presidential Speeches/reagan_speeches_022.txt
reagan_speeches_023,reagan,Address to the Nation on National Security,./Total_Corpus of Presidential Speeches/reagan_speeches_023.txt
